,source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
67,the-verge,The Verge,David Pierce,Inside the AI memory machine,"How AI tools like Recall, Limitless, Gemini, and Siri might help us remember more — and how a perfect memory might change us, on this episode of The Vergecast.",https://www.theverge.com/2024/7/14/24197107/ai-memory-recall-limitless-gemini-vergecast,https://cdn.vox-cdn.com/thumbor/swcfMbsDch40UQzaFmnyeFNVcHk=/0x0:2204x1472/1200x628/filters:focal(1102x736:1103x737)/cdn.vox-cdn.com/uploads/chorus_asset/file/25521674/247176_Vergecast_AI_Time_Travel_SHaddad.png,2024-07-14T14:00:00Z,"Image: Samar Haddad for The Verge

 

 Humans are terrible at remembering things. We forget things over time; we fail to remember them in the first place because we’re also not great at paying atten… [+2397 chars]"
68,the-verge,The Verge,Antonio G. Di Benedetto,Netflix’s latest game is a mobile take on Minesweeper,The latest Netflix game to come to the streaming giant’s service is a classic that’s best known as being a time-waster on Windows.,https://www.theverge.com/2024/7/2/24190961/netflix-games-minesweeper-subscribers-launch-trailer,https://cdn.vox-cdn.com/thumbor/S0hvlUykChWMGG8GB0nVZy54Ucc=/0x0:2048x2732/1200x628/filters:focal(1024x1366:1025x1367)/cdn.vox-cdn.com/uploads/chorus_asset/file/25515570/minesweeper_netflix_screenshot.jpg,2024-07-02T19:43:44Z,"Netflixs latest game is a mobile take on Minesweeper
Netflixs latest game is a mobile take on Minesweeper
 / Straight outta Windows 3.11 and into your Netflix subscription, with much better graphic… [+1692 chars]"
69,the-verge,The Verge,David Pierce,The portable speakers you need this summer,"Plus: ElevenLabs made a new AI reading app, The Bear is back, Notion Sites for websites, Figma Slides, and much more in this week’s issue of Installer.",https://www.theverge.com/24188267/best-portable-bluetooth-speakers-boom-beats-installer,https://cdn.vox-cdn.com/thumbor/yaAYZp1W7t9Nsq6rboZU7F-6cqM=/0x0:2181x1455/1200x628/filters:focal(1091x728:1092x729)/cdn.vox-cdn.com/uploads/chorus_asset/file/25510448/installer_44.png,2024-06-30T12:00:00Z,"The portable speakers you need this summer
The portable speakers you need this summer
 / Plus, in this weeks Installer: an AI app for reading anything, The Bear is back, an easy way to make website… [+10196 chars]"
70,the-verge,The Verge,Quentyn Kennemer,Mark Zuckerberg experiments with six-window Quest VR multitasking,Meta’s version 67 of Horizon OS for Quest headsets supports more virtual windows that you can put in more places and new creator videos in the Horizon Feed.,https://www.theverge.com/2024/7/3/24191722/meta-quest-horizon-os-67-multitasking-update,https://cdn.vox-cdn.com/thumbor/aY8-8ZSzCvmFkz-0RCbdB0O6VT0=/0x149:1920x930/1200x628/filters:focal(960x540:961x541)/cdn.vox-cdn.com/uploads/chorus_asset/file/25517132/meta_quest_v67_windows.jpg,2024-07-03T20:16:36Z,"Mark Zuckerberg experiments with six-window Quest VR multitasking
Mark Zuckerberg experiments with six-window Quest VR multitasking
 / The new Horizon OS version 67 update for Metas Quest headsets … [+2094 chars]"
71,the-verge,The Verge,Parker Ortolani,"All Verge shirts, sweatshirts, mugs, and stickers are 30 percent off today","Over on The Verge’s merch store, our new line of apparel — including T-shirts and hoodies — as well as mugs and stickers are all 30 percent off on July 16th and 17th.",https://www.theverge.com/2024/7/16/24187558/verge-store-deal-merch-amazon-prime-day,https://cdn.vox-cdn.com/thumbor/gKwnfWiXJricb5rsZYW7mGn21Pg=/0x0:2786x1803/1200x628/filters:focal(1393x902:1394x903)/cdn.vox-cdn.com/uploads/chorus_asset/file/25531877/vergesale.png,2024-07-16T14:59:53Z,"Celebrate this special day of internet sales with the latest apparel from your friends at The Verge.
Jul 16, 2024, 2:59 PM UTC
If you buy something from a Verge link, Vox Media may earn a commissio… [+1909 chars]"
72,the-verge,The Verge,Chris Welch,Spotify CEO confirms a ‘deluxe’ version with hi-fi audio is coming soon,Spotify CEO Daniel Ek has confirmed that a “deluxe” add-on is coming to the music service. It’ll offer higher-quality audio and other perks for around $17 or $18 monthly.,https://www.theverge.com/2024/7/23/24204520/spotify-ceo-hifi-audio-deluxe-plan-confirmed,https://cdn.vox-cdn.com/thumbor/oWMaM1tNJWkwtDzafJsYGLVDUyM=/0x0:7243x4901/1200x628/filters:focal(3570x1723:3571x1724)/cdn.vox-cdn.com/uploads/chorus_asset/file/25542674/1500013882.jpg,2024-07-23T18:22:36Z,"Spotify CEO confirms a deluxe version with hi-fi audio is coming soon
Spotify CEO confirms a deluxe version with hi-fi audio is coming soon
 / Daniel Ek says the add-on will bring Spotifys monthly … [+3185 chars]"
73,the-verge,The Verge,Wes Davis,"Facebook and Instagram’s ‘pay or consent’ ad model violates the DMA, says the EU",Meta’s paid opt-out plan for Facebook and Instagram ads allegedly violates the EU by not giving users an option for a “similar experience” with less personalization.,https://www.theverge.com/2024/7/1/24189796/eu-meta-dma-violation-pay-consent-ads-model,https://cdn.vox-cdn.com/thumbor/E5LPkCRcJj-txc18rOrA4AFA5CI=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/24814378/STK450_European_Union_02.jpg,2024-07-01T12:57:16Z,"Facebook and Instagrams pay or consent ad model violates the DMA, says the EU
Facebook and Instagrams pay or consent ad model violates the DMA, says the EU
 / Meta joins Apple as the second big tec… [+2892 chars]"
74,the-verge,The Verge,Sheena Vasani,The best Prime Day tech deals you can grab for $100 or less,"Amazon Prime Day 2024 has arrived, bringing with it a ton of deals for less than $100. Here are our top picks, whether you’re looking for earbuds, smart home tech, or other tech.",https://www.theverge.com/24196835/amazon-prime-day-cheap-tech-best-deals-under-100,https://cdn.vox-cdn.com/thumbor/hCjejRKj0N5iXfYo2kyOVC7WRJI=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/25038297/236838_Fitbit_Charge_6_AKrales_0180.jpg,2024-07-16T16:07:40Z,"The Fitbit Charge 6 is a great $100 tracker with a solid set of fitness and health tracking features. | Photo by Amelia Holowaty Krales / The Verge

 

 What do the latest AirPods Pro, the Meta Ques… [+13320 chars]"
75,the-verge,The Verge,David Pierce,The Xreal Beam Pro has good ideas about AR — but not enough juice,"The Beam Pro is designed for connecting to your Xreal glasses with streaming apps, a remote control, and more. But this $200 Android device just can’t keep up.",https://www.theverge.com/2024/7/16/24199117/xreal-beam-pro-review-ar-glasses,https://cdn.vox-cdn.com/thumbor/HbuhOOBl3s4XWmgHoc3pawi1NXM=/0x0:1500x1500/1200x628/filters:focal(750x750:751x751)/cdn.vox-cdn.com/uploads/chorus_asset/file/25495047/XREAL_Beam_Pro___XREAL_Air_2_Ultra.png,2024-07-16T07:00:00Z,"Image: Xreal

 

 There are two possible paths for augmented reality devices. One path is the all-in-one approach, which you might call the smartphone path or the Vision Pro Path: you buy a full-fle… [+6516 chars]"
76,the-verge,The Verge,Barbara Krasnoff,The best Prime Day deals for some of The Verge staff’s favorite gadgets,Here are a variety of the favorite gadgets and tools that The Verge staff likes — and that’s a deal on Prime Day.,https://www.theverge.com/2024/7/16/24199150/amazon-prime-day-deals-tech-staff-favorites-gifts-accessories,https://cdn.vox-cdn.com/thumbor/UTtWHIVDMLL0JDizAnbqG9fvXpw=/0x0:1500x1000/1200x628/filters:focal(750x500:751x501)/cdn.vox-cdn.com/uploads/chorus_asset/file/25532985/games2.jpg,2024-07-16T13:42:21Z,"The best Prime Day deals for some of The Verge staffs favorite gadgets
The best Prime Day deals for some of The Verge staffs favorite gadgets
 / We went back to our lists of favorites to see if any… [+9835 chars]"
77,,Gizmodo.com,Germain Lussier,Silo Is Coming to Comic-Con and We’re Wildly Excited About It,"The Apple TV+ show starring Rebecca Ferguson, Common, and Tim Robbins is gearing up for season two.",https://gizmodo.com/silo-is-coming-to-comic-con-and-were-wildly-excited-about-it-2000469648,https://gizmodo.com/app/uploads/2024/07/Screenshot-2024-07-11-at-4.53.46 PM-2.jpg,2024-07-12T15:00:02Z,San Diego Comic-Con 2024 is already gearing up to be a return to the Comic-Con of old. Marvel Studios will be there. The new Alien movie will be there. The Penguin will be there. Transformers One wil… [+1972 chars]
78,,Gizmodo.com,Kyle Barr,Samsung Is Already Taking Shots at Apple Watch’s Blood Oxygen Woes,"The Galaxy Watch 7 is touting new health monitoring tech prior to Unpacked, while Apple may postpone some of its Watch 10’s wellness features.",https://gizmodo.com/samsung-is-already-taking-shots-at-apple-watchs-blood-oxygen-woes-2000377425,https://gizmodo.com/app/uploads/2024/06/476905831046040d68f7ff6f08b1e14b.jpg,2024-07-08T15:20:28Z,"Samsung only has two days to hype watch fans up about its next lineup of foldables and health-centric wearables, which we expect will debut at Samsung Unpacked 2024. To entice folks about the Galaxy … [+3582 chars]"
79,,Gizmodo.com,Kyle Barr,We May Finally See a Foldable iPhone in 2026,Apple is reportedly already sourcing the manufacturing for some kind of iPhone foldable to compete with the Samsung Galaxy Z Flip 6.,https://gizmodo.com/we-may-finally-see-a-foldable-iphone-in-2026-2000478019,https://gizmodo.com/app/uploads/2024/07/20240723_1258012.jpg,2024-07-23T19:00:42Z,The snowball of foldable iPhone rumors that have beenrolling downhill for years may have finally merged into something tangible. The latest reports claim Apple is closer than ever to creating a squas… [+2840 chars]
80,,Gizmodo.com,Kyle Barr,"Apple Vision Pro U.S. Sales Are All But Dead, Market Analysts Say","Anyone in the U.S. who wanted a $3,500 Vision Pro may already have one. The only hope for increased sales is a rumored cheaper model in 2025.",https://gizmodo.com/apple-vision-pro-u-s-sales-2000469302,https://gizmodo.com/app/uploads/2024/07/5F2DFF3B-0216-4C1C-978B-8D3055DF8038-e1720705621911.jpg,2024-07-11T14:15:40Z,"Those still holding on to their Apple Vision Pros may remain in a rather exclusive club throughout this year. Market research shows that sales for Apples first big, expensive headset will remain low … [+2560 chars]"
81,,Gizmodo.com,Gordon Jackson,Time Bandits’ First Trailer Teases a Whole New Time-Twisting Adventure,"Apple TV+ has released a trailer for its upcoming ten-episode Time Bandits TV series from Jemaine Clement and Taika Waititi, set to hit the streamer on July 24.",https://gizmodo.com/time-bandits-apple-tv-trailer-taika-waititi-2000378177,https://gizmodo.com/app/uploads/2024/07/sdfgoihdofigh-4-4.jpg,2024-07-09T15:30:40Z,"Apple TV+ has released a trailer for its upcoming ten-episode Time Bandits TV series from Jemaine Clement and Taika Waititi. Much like Terry Gilliam’s original film, the story concerns a British chil… [+1960 chars]"
82,,Gizmodo.com,Cheryl Eddy,Severance Reveals Its Return Date and a Tantalizing First Clip,"Crank up the defiant jazz: season 2 of the Apple TV+ sci-fi mystery series starring Adam Scott, Britt Lower, John Turturro, Christopher Walken, and Patricia Arquette arrives early in 2025.",https://gizmodo.com/severance-season-2-returns-to-apple-tv-january-2025-2000383415,https://gizmodo.com/app/uploads/2024/07/Screenshot-2024-07-09-at-2.27.57 PM.jpg,2024-07-10T12:00:16Z,"Severance fans have been dangling on that agonizing cliffhanger since April 2022, and there’s a bit more of a wait to go until season twobut at least we know exactly when it’s coming. Apple TV+ has j… [+2226 chars]"
83,,Gizmodo.com,Florence Ion,Apple iOS 18 Public Beta Makes Customizing the Home Screen Just Like Android,"It works like on Android, but it's done in a way that makes sense on the iPhone.",https://gizmodo.com/ios-18-public-beta-home-screen-android-2000474108,https://gizmodo.com/app/uploads/2024/07/iOS-18-public-beta.jpg,2024-07-17T14:00:14Z,"There are still months to go before iOS 18 is officially available as a software update. Until then, you can opt-in for the public beta Apple released yesterday. iOS 18 is chock full of new abilities… [+4714 chars]"
84,,Gizmodo.com,Florence Ion,Samsung Galaxy Watch Ultra Hands-on: It’s the Apple Watch Ultra for Android Users,The Galaxy Watch 7 also gets refreshed with new gestures and sleep apnea detection.,https://gizmodo.com/samsung-galaxy-watch-ultra-hands-on-2000390136,https://gizmodo.com/app/uploads/2024/07/Galaxy-Watches.jpg,2024-07-10T13:00:44Z,"In a move that seems directly positioned against the Apple Watch Ultra, Samsung has revealed the Galaxy Watch Ultra. The 47mm Ultra features a new “squircle” design with a reinforced titanium chassis… [+3539 chars]"
85,,Gizmodo.com,Kyle Barr,This Free App Lets You Emulate Windows on Your iPhone,"There’s a new app on the App Store that will let you emulate Windows, Linux, and even older versions of macOS more without needing to jailbreak your iPhone.",https://gizmodo.com/this-free-app-lets-you-emulate-windows-on-your-iphone-2000473357,https://gizmodo.com/app/uploads/2024/07/DSC_0056-e1721050714175.jpg,2024-07-15T14:40:59Z,"After watching a slew of game console emulators take root on iOS for the last few months, weve been looking to see how Apple would let folks push the boundaries of emulators and virtual machines. Now… [+2812 chars]"
86,,Gizmodo.com,Kyle Barr,iPhone Mirroring on macOS Beta Brings Restricted Apps to Mac,The first round of the macOS Sequoia beta has a new iPhone mirroring feature that may be Apple's best addition to its latest computer OS.,https://gizmodo.com/iphone-mirroring-on-macos-beta-brings-restricted-apps-to-mac-2000473523,https://gizmodo.com/app/uploads/2024/07/20240715_133254-e1721066226792.jpg,2024-07-15T21:00:59Z,"If youre utterly subsumed by the blooms and perfumes of Apples walled garden, you are also regularly annoyed at those few apps and features that dont carry over between your Mac, iPad, or iPhone. The… [+3805 chars]"
87,,Gizmodo.com,Florence Ion,What to Expect From Samsung’s Galaxy Unpacked Event,Will there be folding smartphones? Wearables? Smart rings? Everything in between? what-to-expect-from-samsungs-galaxy-unpacked-event,https://gizmodo.com/what-to-expect-from-samsungs-galaxy-unpacked-event-2000376570,https://gizmodo.com/app/uploads/2024/07/galaxyunpacked.jpg,2024-07-05T11:00:41Z,"Samsung Galaxy Unpacked will officially kick off New Phone Season on July 10 in Paris, with Google and Apple following suit shortly after that. We’re expecting to see the brand’s newest foldables and… [+2950 chars]"
88,,Gizmodo.com,Lucas Ropek,New Open Source Bugs Leave Thousands of iOS Apps Vulnerable to Hijacking,"A series of newly discovered vulnerabilities in a widely used open source software utility could spell big trouble for large parts of the iOS and MacOS ecosystems. The bugs in question could impact thousands of widely used apps, including popular programs lik…",https://gizmodo.com/new-open-source-bugs-leave-thousands-of-ios-apps-vulner-1851573395,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/753e6e2c90a4c6e8d1537382fe6bcc87.jpg",2024-07-02T20:40:00Z,A series of newly discovered vulnerabilities in a widely used open source software utility could spell big trouble for large parts of the iOS and MacOS ecosystems. The bugs in question could impact t… [+3902 chars]
89,,Gizmodo.com,Kyle Barr,Safari Just Became the Best Browser on Mac if You Hate Ads,"MacOS Sequoia and iPad OS 18 have a new ‘Reader’ function in Safari that may be the best way to read this blog.
Safari Becomes the Best Browser on Mac Beta if You Hate Ads",https://gizmodo.com/safari-just-became-the-best-browser-on-mac-if-you-hate-ads-2000473815,https://gizmodo.com/app/uploads/2024/07/DSC_0062-e1721132932485.jpg,2024-07-16T14:30:37Z,"Like its namesake, Apples beta version of Safari 18 can now take a machete to the canopy of ads cluttering your favorite webpage (like this one). Safari now lets you read the entire page without seei… [+3826 chars]"
90,,Gizmodo.com,Kyle Barr,Samsung Galaxy Watch Ultra Review: When You Want a Watch That’s Always in Your Face,"Samsung’s big, expensive sports has a great battery life, but it could really use the Galaxy Watch Classic’s rotating bezel.",https://gizmodo.com/samsung-galaxy-watch-ultra-review-when-you-want-a-watch-thats-always-in-your-face-2000476843,https://gizmodo.com/app/uploads/2024/07/A1A5576.jpg,2024-07-22T10:15:55Z,"The Samsung Galaxy Watch Ultra is a lot of watch. At certain times when using it, I thought it may have been too much watch. As somebody who enjoys biking and hiking, I find Samsungs most expensive w… [+12783 chars]"
91,,Gizmodo.com,Sherri L Smith,The New Roomba Has Evolved Past Needing Humans,"It's the first robot vacuum to use the Matter smart home standard. But the bigger news is that the vac can wash its own mop and refill its own tank, freeing up time and keeping hands clean.",https://gizmodo.com/the-new-roomba-has-evolved-past-needing-humans-2000477761,https://gizmodo.com/app/uploads/2024/07/Roomba-Combo-10-Max.jpg,2024-07-23T15:15:42Z,"Robot vacuums can do a lot; they can climb stairs and are smart enough to know when to get serious about tackling the dirtiest of stains. So, I was shocked to find out that Roombas couldn’t clean the… [+1457 chars]"
92,,Gizmodo.com,Sherri L Smith,"Google Play Store Finally Raises Its App Standards, Apps Have to Actually Work","The Google Play Store is hoping to clear its platform of bogus apps. Google is instituting some much-needed changes to the Play store, raising the standard of what apps can live in the App Store in an effort to cut down on useless apps.",https://gizmodo.com/google-play-store-finally-raises-its-app-standards-apps-have-to-actually-work-2000477400,https://gizmodo.com/app/uploads/2024/07/Google-Play-.jpg,2024-07-22T18:00:35Z,"As an open-source platform, Android has always been a Wild West of sorts regarding apps. Apple requires app makers to meet rigorous standards before apps can be published in the App Store; for Androi… [+1385 chars]"
93,,Gizmodo.com,David Nield,Here Are the Best Times to Upgrade Your Phone,Here's how you should play the waiting (or not waiting) game when it comes time to upgrade your phone.,https://gizmodo.com/when-is-the-best-time-to-upgrade-your-phone-2000476965,https://gizmodo.com/app/uploads/2024/05/072745c469a57e430d22e6226af96732.jpg,2024-07-21T10:30:31Z,"When the time comes to upgrade your phone, it can be both exciting and daunting: A brand new handset awaits, but which one? Dozens of new models are launched yearly to complement the older ones still… [+4999 chars]"
94,,Gizmodo.com,Kyle Barr,Meta Reportedly Unhappy With How Much Money Its VR Division Burns,"Even with supposed cuts, there are reportedly some heavy new AR glasses set for 2025 sans the Ray Bans branding, plus a Quest 4 slated for 2026.",https://gizmodo.com/meta-reportedly-unhappy-with-how-much-money-its-vr-division-burns-2000476495,https://gizmodo.com/app/uploads/2024/07/04_Looks_1-carousel-e1721332374574.jpeg,2024-07-18T20:35:53Z,"Meta is reportedly sticking to its plans to release more VR headsets and AR glasses in just a few short years, but things are getting a little tense for those developing the next big metaverse thinga… [+3596 chars]"
95,,Gizmodo.com,Matt Novak,FBI Gains Access to Trump Shooter’s Password-Protected Phone,The FBI continues to search the electronic devices of Thomas Matthew Crooks after his assassination attempt.,https://gizmodo.com/fbi-gains-access-to-trump-shooters-password-protected-phone-2000473620,https://gizmodo.com/app/uploads/2024/07/GettyImages-2161435888-e1721073917518.jpg,2024-07-15T20:45:30Z,"The FBI has gained access to the password-protected phone of Thomas Matthew Crooks, the 20-year-old Pennsylvania man who shot at Donald Trump on Saturday before being killed by the Secret Service, ac… [+3716 chars]"
96,,Gizmodo.com,Kyle Barr,Samsung Galaxy Z Flip 6 Early Impressions: Still as Limited as its Predecessor,"You still need to install Good Lock to make your other apps available. Plus, Circle to Search doesn’t work on the Galaxy Z Flip 6’s exterior display.",https://gizmodo.com/samsung-galaxy-z-flip-6s-early-impressions-2000469815,https://gizmodo.com/app/uploads/2024/07/A23E567E-99C5-487D-9D7C-D05C40B19D1E-e1720796120144.jpg,2024-07-12T18:00:33Z,"The $1,100 Galaxy Z Flip 6 bears a striking resemblance to its predecessor, the $1,000 Galaxy Z Flip 5. The camera bumps are bigger with larger frames, and the hinge is slightly more pronounced, but … [+4492 chars]"
97,,Gizmodo.com,Germain Lussier,10 Things We’re Sad Won’t Be at Comic-Con This Year,"Marvel and Lord of the Rings will be in San Diego, but not DC and Game of Thrones. here's our list of things not at SDCC.",https://gizmodo.com/10-things-were-sad-wont-be-at-comic-con-this-year-2000476006,https://gizmodo.com/app/uploads/2024/07/sdcc-wishlist.jpg,2024-07-23T19:30:13Z,"“Beetlejuice, Beetlejuice, Beetlejuice!” Dang it. Didn’t work. We’re sorry. We tried to get the Ghost with the Most to come to Comic-Con, and bring his Warner Bros. friends with him, but even saying … [+4544 chars]"
98,,Gizmodo.com,Dua Rashid,The New Samsung Galaxy Buds Look Exactly Like AirPods,"Say goodbye to the classic, bean-shaped Galaxy Buds we knew and loved and say hello to the new ""blade"" design.",https://gizmodo.com/samsung-galaxy-airpods-2000451655,https://gizmodo.com/app/uploads/2024/07/P1133674.jpg,2024-07-10T14:15:38Z,"Following a dramatic transformation, the new Samsung Galaxy Buds 3 look nothing like their predecessors. A sleek, long Apple AirPods-type stem, or as Samsung calls it, a “blade,” has replaced the lit… [+1789 chars]"
99,,Gizmodo.com,Lucas Ropek,People in San Francisco Are Mad That a New App Lets You Spy on Bars to See How Busy They Are,"A weird new app lets San Francisco residents monitor local bars via live video feed to see what’s happening there and to check how busy the venues are. 2Nite, which launched earlier this year, uses a network of cameras at various Bay Area establishments to pr…",https://gizmodo.com/2nite-app-lets-you-spy-on-bars-to-see-how-busy-they-are-1851571595,"https://i.kinja-img.com/image/upload/c_fill,h_675,pg_1,q_80,w_1200/da9be211f1680b84035f5ff0fd8a4524.jpg",2024-07-02T12:35:00Z,"A weird new app lets San Francisco residents monitor local bars via live video feed to see whats happening there and to check how busy the venues are. 2Nite, which launched earlier this year, uses a … [+1876 chars]"
